 i       X     FEXACT   FI_FTCS   ERR_FTCS
1305   0.81614   -0.91490              NaN               NaN
1306   0.81676   -0.91332              NaN               NaN
1307   0.81739   -0.91172              NaN               NaN
1308   0.81801   -0.91008              NaN               NaN
1309   0.81864   -0.90846              NaN               NaN
1310   0.81926   -0.90679              NaN               NaN
1311   0.81989   -0.90514              NaN               NaN
1312   0.82051   -0.90347              NaN               NaN
1313   0.82114   -0.90176              NaN               NaN
1314   0.82176   -0.90007              NaN               NaN
1315   0.82239   -0.89833              NaN               NaN
1316   0.82301   -0.89661              NaN               NaN
1317   0.82364   -0.89487              NaN               NaN
1318   0.82427   -0.89310              NaN               NaN
1319   0.82489   -0.89133              NaN               NaN
1320   0.82552   -0.88953              NaN               NaN
1321   0.82614   -0.88773              NaN               NaN
1322   0.82677   -0.88593              NaN               NaN
1323   0.82739   -0.88408              NaN               NaN
1324   0.82802   -0.88225              NaN               NaN
1325   0.82864   -0.88038              NaN               NaN
1326   0.82927   -0.87852              NaN               NaN
1327   0.82989   -0.87664              NaN               NaN
1328   0.83052   -0.87473              NaN               NaN
1329   0.83114   -0.87283              NaN               NaN
1330   0.83177   -0.87089              NaN               NaN
1331   0.83240   -0.86896              NaN               NaN
1332   0.83302   -0.86702              NaN               NaN
1333   0.83365   -0.86504              NaN               NaN
1334   0.83427   -0.86307              NaN               NaN
1335   0.83490   -0.86106              NaN               NaN
1336   0.83552   -0.85907              NaN               NaN
1337   0.83615   -0.85706              NaN               NaN
1338   0.83677   -0.85501              NaN               NaN
1339   0.83740   -0.85301              NaN               NaN
1340   0.83802   -0.85093              NaN               NaN
1341   0.83865   -0.84887              NaN               NaN
1342   0.83927   -0.84677              NaN               NaN
1343   0.83990   -0.84468              NaN               NaN
1344   0.84053   -0.84259              NaN               NaN
1345   0.84115   -0.84044              NaN               NaN
1346   0.84178   -0.83832              NaN               NaN
1347   0.84240   -0.83615              NaN               NaN
1348   0.84303   -0.83400              NaN               NaN
1349   0.84365   -0.83184              NaN               NaN
1350   0.84428   -0.82963              NaN               NaN
1351   0.84490   -0.82744              NaN               NaN
1352   0.84553   -0.82521              NaN               NaN
1353   0.84615   -0.82300              NaN               NaN
1354   0.84678   -0.82077              NaN               NaN
1355   0.84740   -0.81850              NaN               NaN
1356   0.84803   -0.81625              NaN               NaN
1357   0.84866   -0.81395              NaN               NaN
1358   0.84928   -0.81168              NaN               NaN
1359   0.84991   -0.80939              NaN               NaN
1360   0.85053   -0.80705              NaN               NaN
1361   0.85116   -0.80474              NaN               NaN
1362   0.85178   -0.80238              NaN               NaN
1363   0.85241   -0.80004              NaN               NaN
1364   0.85303   -0.79769              NaN               NaN
1365   0.85366   -0.79529              NaN               NaN
1366   0.85428   -0.79292              NaN               NaN
1367   0.85491   -0.79049              NaN               NaN
1368   0.85553   -0.78810              NaN               NaN
1369   0.85616   -0.78565              NaN               NaN
1370   0.85679   -0.78322              NaN               NaN
1371   0.85741   -0.78079              NaN               NaN
1372   0.85804   -0.77830              NaN               NaN
1373   0.85866   -0.77588              NaN               NaN
1374   0.85929   -0.77338              NaN               NaN
1375   0.85991   -0.77089              NaN               NaN
1376   0.86054   -0.76836              NaN               NaN
1377   0.86116   -0.76585              NaN               NaN
1378   0.86179   -0.76334              NaN               NaN
1379   0.86241   -0.76077              NaN               NaN
1380   0.86304   -0.75823              NaN               NaN
1381   0.86366   -0.75563              NaN               NaN
1382   0.86429   -0.75307              NaN               NaN
1383   0.86492   -0.75049              NaN               NaN
1384   0.86554   -0.74787              NaN               NaN
1385   0.86617   -0.74527              NaN               NaN
1386   0.86679   -0.74262              NaN               NaN
1387   0.86742   -0.73999              NaN               NaN
1388   0.86804   -0.73736              NaN               NaN
1389   0.86867   -0.73468              NaN               NaN
1390   0.86929   -0.73202              NaN               NaN
1391   0.86992   -0.72931              NaN               NaN
1392   0.87054   -0.72663              NaN               NaN
1393   0.87117   -0.72394              NaN               NaN
1394   0.87179   -0.72120              NaN               NaN
1395   0.87242   -0.71849              NaN               NaN
1396   0.87305   -0.71573              NaN               NaN
1397   0.87367   -0.71299              NaN               NaN
1398   0.87430   -0.71025              NaN               NaN
1399   0.87492   -0.70745              NaN               NaN
1400   0.87555   -0.70468              NaN               NaN
1401   0.87617   -0.70186              NaN               NaN
1402   0.87680   -0.69907              NaN               NaN
1403   0.87742   -0.69628              NaN               NaN
1404   0.87805   -0.69342              NaN               NaN
1405   0.87867   -0.69060              NaN               NaN
1406   0.87930   -0.68773              NaN               NaN
1407   0.87992   -0.68489              NaN               NaN
1408   0.88055   -0.68204              NaN               NaN
1409   0.88118   -0.67917              NaN               NaN
1410   0.88180   -0.67630              NaN               NaN
1411   0.88243   -0.67337              NaN               NaN
1412   0.88305   -0.67048              NaN               NaN
1413   0.88368   -0.66753              NaN               NaN
1414   0.88430   -0.66462              NaN               NaN
1415   0.88493   -0.66170              NaN               NaN
1416   0.88555   -0.65872              NaN               NaN
1417   0.88618   -0.65577              NaN               NaN
1418   0.88680   -0.65277              NaN               NaN
1419   0.88743   -0.64981              NaN               NaN
1420   0.88806   -0.64683              NaN               NaN
1421   0.88868   -0.64380              NaN               NaN
1422   0.88931   -0.64081              NaN               NaN
1423   0.88993   -0.63776              NaN               NaN
1424   0.89056   -0.63474              NaN               NaN
1425   0.89118   -0.63172              NaN               NaN
1426   0.89181   -0.62864              NaN               NaN
1427   0.89243   -0.62560              NaN               NaN
1428   0.89306   -0.62250              NaN               NaN
1429   0.89368   -0.61944              NaN               NaN
1430   0.89431   -0.61636              NaN               NaN
1431   0.89493   -0.61324              NaN               NaN
1432   0.89556   -0.61015              NaN               NaN
1433   0.89619   -0.60700              NaN               NaN
1434   0.89681   -0.60389              NaN               NaN
1435   0.89744   -0.60072              NaN               NaN
1436   0.89806   -0.59759              NaN               NaN
1437   0.89869   -0.59446              NaN               NaN
1438   0.89931   -0.59126              NaN               NaN
1439   0.89994   -0.58811              NaN               NaN
1440   0.90056   -0.58489              NaN               NaN
1441   0.90119   -0.58172              NaN               NaN
1442   0.90181   -0.57854              NaN               NaN
1443   0.90244   -0.57535              NaN               NaN
1444   0.90306   -0.57215              NaN               NaN
1445   0.90369   -0.56889              NaN               NaN
1446   0.90432   -0.56567              NaN               NaN
1447   0.90494   -0.56240              NaN               NaN
1448   0.90557   -0.55916              NaN               NaN
1449   0.90619   -0.55592              NaN               NaN
1450   0.90682   -0.55262              NaN               NaN
1451   0.90744   -0.54936              NaN               NaN
1452   0.90807   -0.54604              NaN               NaN
1453   0.90869   -0.54276              NaN               NaN
1454   0.90932   -0.53948              NaN               NaN
1455   0.90994   -0.53613              NaN               NaN
1456   0.91057   -0.53283              NaN               NaN
1457   0.91119   -0.52947              NaN               NaN
1458   0.91182   -0.52615              NaN               NaN
1459   0.91245   -0.52283              NaN               NaN
1460   0.91307   -0.51944              NaN               NaN
1461   0.91370   -0.51610              NaN               NaN
1462   0.91432   -0.51270              NaN               NaN
1463   0.91495   -0.50934              NaN               NaN
1464   0.91557   -0.50597              NaN               NaN
1465   0.91620   -0.50255              NaN               NaN
1466   0.91682   -0.49917              NaN               NaN
1467   0.91745   -0.49573              NaN               NaN
1468   0.91807   -0.49233              NaN               NaN
1469   0.91870   -0.48893              NaN               NaN
1470   0.91932   -0.48546              NaN               NaN
1471   0.91995   -0.48204              NaN               NaN
1472   0.92058   -0.47856              NaN               NaN
1473   0.92120   -0.47513              NaN               NaN
1474   0.92183   -0.47169              NaN               NaN
1475   0.92245   -0.46819              NaN               NaN
1476   0.92308   -0.46473              NaN               NaN
1477   0.92370   -0.46122              NaN               NaN
1478   0.92433   -0.45780              NaN               NaN
1479   0.92495   -0.45427              NaN               NaN
1480   0.92558   -0.45079              NaN               NaN
1481   0.92620   -0.44730              NaN               NaN
1482   0.92683   -0.44374              NaN               NaN
1483   0.92745   -0.44024              NaN               NaN
1484   0.92808   -0.43667              NaN               NaN
1485   0.92871   -0.43316              NaN               NaN
1486   0.92933   -0.42963              NaN               NaN
1487   0.92996   -0.42605              NaN               NaN
1488   0.93058   -0.42251              NaN               NaN
1489   0.93121   -0.41891              NaN               NaN
1490   0.93183   -0.41536              NaN               NaN
1491   0.93246   -0.41180              NaN               NaN
1492   0.93308   -0.40819              NaN               NaN
1493   0.93371   -0.40462              NaN               NaN
1494   0.93433   -0.40098              NaN               NaN
1495   0.93496   -0.39740              NaN               NaN
1496   0.93558   -0.39376              NaN               NaN
1497   0.93621   -0.39017              NaN               NaN
1498   0.93684   -0.38657              NaN               NaN
1499   0.93746   -0.38290              NaN               NaN
1500   0.93809   -0.37929              NaN               NaN
1501   0.93871   -0.37562              NaN               NaN
1502   0.93934   -0.37200              NaN               NaN
1503   0.93996   -0.36837              NaN               NaN
1504   0.94059   -0.36468              NaN               NaN
1505   0.94121   -0.36104              NaN               NaN
1506   0.94184   -0.35733              NaN               NaN
1507   0.94246   -0.35368              NaN               NaN
1508   0.94309   -0.35003              NaN               NaN
1509   0.94371   -0.34631              NaN               NaN
1510   0.94434   -0.34264              NaN               NaN
1511   0.94497   -0.33891              NaN               NaN
1512   0.94559   -0.33529              NaN               NaN
1513   0.94622   -0.33155              NaN               NaN
1514   0.94684   -0.32786              NaN               NaN
1515   0.94747   -0.32417              NaN               NaN
1516   0.94809   -0.32041              NaN               NaN
1517   0.94872   -0.31671              NaN               NaN
1518   0.94934   -0.31295              NaN               NaN
1519   0.94997   -0.30923              NaN               NaN
1520   0.95059   -0.30552              NaN               NaN
1521   0.95122   -0.30174              NaN               NaN
1522   0.95184   -0.29801              NaN               NaN
1523   0.95247   -0.29422              NaN               NaN
1524   0.95310   -0.29048              NaN               NaN
1525   0.95372   -0.28674              NaN               NaN
1526   0.95435   -0.28294              NaN               NaN
1527   0.95497   -0.27919              NaN               NaN
1528   0.95560   -0.27538              NaN               NaN
1529   0.95622   -0.27162              NaN               NaN
1530   0.95685   -0.26786              NaN               NaN
1531   0.95747   -0.26404              NaN               NaN
1532   0.95810   -0.26027              NaN               NaN
1533   0.95872   -0.25644              NaN               NaN
1534   0.95935   -0.25266              NaN               NaN
1535   0.95997   -0.24888              NaN               NaN
1536   0.96060   -0.24503              NaN               NaN
1537   0.96123   -0.24124              NaN               NaN
1538   0.96185   -0.23739              NaN               NaN
1539   0.96248   -0.23359              NaN               NaN
1540   0.96310   -0.22979              NaN               NaN
1541   0.96373   -0.22593              NaN               NaN
1542   0.96435   -0.22212              NaN               NaN
1543   0.96498   -0.21825              NaN               NaN
1544   0.96560   -0.21444              NaN               NaN
1545   0.96623   -0.21062              NaN               NaN
1546   0.96685   -0.20674              NaN               NaN
1547   0.96748   -0.20298              NaN               NaN
1548   0.96811   -0.19909              NaN               NaN
1549   0.96873   -0.19526              NaN               NaN
1550   0.96936   -0.19137              NaN               NaN
1551   0.96998   -0.18754              NaN               NaN
1552   0.97061   -0.18370              NaN               NaN
1553   0.97123   -0.17980              NaN               NaN
1554   0.97186   -0.17595              NaN               NaN
1555   0.97248   -0.17205              NaN               NaN
1556   0.97311   -0.16820              NaN               NaN
1557   0.97373   -0.16435              NaN               NaN
1558   0.97436   -0.16043              NaN               NaN
1559   0.97498   -0.15657              NaN               NaN
1560   0.97561   -0.15265              NaN               NaN
1561   0.97624   -0.14879              NaN               NaN
1562   0.97686   -0.14487              NaN               NaN
1563   0.97749   -0.14100              NaN               NaN
1564   0.97811   -0.13713              NaN               NaN
1565   0.97874   -0.13320              NaN               NaN
1566   0.97936   -0.12933              NaN               NaN
1567   0.97999   -0.12540              NaN               NaN
1568   0.98061   -0.12152              NaN               NaN
1569   0.98124   -0.11764              NaN               NaN
1570   0.98186   -0.11370              NaN               NaN
1571   0.98249   -0.10982              NaN               NaN
1572   0.98311   -0.10587              NaN               NaN
1573   0.98374   -0.10199              NaN               NaN
1574   0.98437   -0.09810              NaN               NaN
1575   0.98499   -0.09415              NaN               NaN
1576   0.98562   -0.09026              NaN               NaN
1577   0.98624   -0.08631              NaN               NaN
1578   0.98687   -0.08242              NaN               NaN
1579   0.98749   -0.07853              NaN               NaN
1580   0.98812   -0.07457              NaN               NaN
1581   0.98874   -0.07067              NaN               NaN
1582   0.98937   -0.06678              NaN               NaN
1583   0.98999   -0.06288              NaN               NaN
1584   0.99062   -0.05892              NaN               NaN
1585   0.99124   -0.05502              NaN               NaN
1586   0.99187   -0.05112              NaN               NaN
1587   0.99250   -0.04716              NaN               NaN
1588   0.99312   -0.04325              NaN               NaN
1589   0.99375   -0.03929              NaN               NaN
1590   0.99437   -0.03539              NaN               NaN
1591   0.99500   -0.03148              NaN               NaN
1592   0.99562   -0.02752              NaN               NaN
1593   0.99625   -0.02361              NaN               NaN
1594   0.99687   -0.01965              NaN               NaN
1595   0.99750   -0.01574              NaN               NaN
1596   0.99812   -0.01183              NaN               NaN
1597   0.99875   -0.00787              NaN               NaN
1598   0.99937   -0.00396              NaN               NaN
1599   1.00000    0.00001              NaN               NaN
 
