 i       X     FEXACT   FI_FTCS   ERR_FTCS
1945   0.94597   0.00000              NaN              NaN
1946   0.94697   0.00000              NaN              NaN
1947   0.94797   0.00000              NaN              NaN
1948   0.94897   0.00000              NaN              NaN
1949   0.94998   0.00000              NaN              NaN
1950   0.95098   0.00000              NaN              NaN
1951   0.95198   0.00000              NaN              NaN
1952   0.95298   0.00000              NaN              NaN
1953   0.95398   0.00000              NaN              NaN
1954   0.95498   0.00000              NaN              NaN
1955   0.95598   0.00000              NaN              NaN
1956   0.95698   0.00000              NaN              NaN
1957   0.95798   0.00000              NaN              NaN
1958   0.95898   0.00000              NaN              NaN
1959   0.95998   0.00000              NaN              NaN
1960   0.96098   0.00000              NaN              NaN
1961   0.96198   0.00000              NaN              NaN
1962   0.96298   0.00000              NaN              NaN
1963   0.96398   0.00000              NaN              NaN
1964   0.96498   0.00000              NaN              NaN
1965   0.96598   0.00000              NaN              NaN
1966   0.96698   0.00000              NaN              NaN
1967   0.96798   0.00000              NaN              NaN
1968   0.96898   0.00000              NaN              NaN
1969   0.96999   0.00000              NaN              NaN
1970   0.97099   0.00000              NaN              NaN
1971   0.97199   0.00000              NaN              NaN
1972   0.97299   0.00000              NaN              NaN
1973   0.97399   0.00000              NaN              NaN
1974   0.97499   0.00000              NaN              NaN
1975   0.97599   0.00000              NaN              NaN
1976   0.97699   0.00000              NaN              NaN
1977   0.97799   0.00000              NaN              NaN
1978   0.97899   0.00000              NaN              NaN
1979   0.97999   0.00000              NaN              NaN
1980   0.98099   0.00000              NaN              NaN
1981   0.98199   0.00000              NaN              NaN
1982   0.98299   0.00000              NaN              NaN
1983   0.98399   0.00000              NaN              NaN
1984   0.98499   0.00000              NaN              NaN
1985   0.98599   0.00000              NaN              NaN
1986   0.98699   0.00000              NaN              NaN
1987   0.98799   0.00000              NaN              NaN
1988   0.98899   0.00000              NaN              NaN
1989   0.99000   0.00000              NaN              NaN
1990   0.99100   0.00000              NaN              NaN
1991   0.99200   0.00000              NaN              NaN
1992   0.99300   0.00000              NaN              NaN
1993   0.99400   0.00000              NaN              NaN
1994   0.99500   0.00000              NaN              NaN
1995   0.99600   0.00000              NaN              NaN
1996   0.99700   0.00000              NaN              NaN
1997   0.99800   0.00000              NaN              NaN
1998   0.99900   0.00000              NaN              NaN
1999   1.00000   0.00000              NaN              NaN
 
