 i       X     FEXACT   FI_LAXW   ERR_LAXW
 522  -0.47774   0.00000    1.124474    1.124474
 523  -0.47674   0.00000    1.117448    1.117448
 524  -0.47574   0.00000    1.110258    1.110258
 525  -0.47474   0.00000    1.102900    1.102900
 526  -0.47374   0.00000    1.095373    1.095373
 527  -0.47274   0.00000    1.087674    1.087674
 528  -0.47174   0.00000    1.079799    1.079799
 529  -0.47074   0.00000    1.071746    1.071746
 530  -0.46973   0.00000    1.063511    1.063511
 531  -0.46873   0.00000    1.055090    1.055090
 532  -0.46773   0.00000    1.046478    1.046478
 533  -0.46673   0.00000    1.037673    1.037673
 534  -0.46573   0.00000    1.028671    1.028671
 535  -0.46473   0.00000    1.019467    1.019467
 536  -0.46373   0.00000    1.010059    1.010059
 537  -0.46273   0.00000    1.000443    1.000443
 538  -0.46173   0.00000    0.990616    0.990616
 539  -0.46073   0.00000    0.980576    0.980576
 540  -0.45973   0.00000    0.970322    0.970322
 541  -0.45873   0.00000    0.959852    0.959852
 542  -0.45773   0.00000    0.949166    0.949166
 543  -0.45673   0.00000    0.938263    0.938263
 544  -0.45573   0.00000    0.927145    0.927145
 545  -0.45473   0.00000    0.915813    0.915813
 546  -0.45373   0.00000    0.904270    0.904270
 547  -0.45273   0.00000    0.892518    0.892518
 548  -0.45173   0.00000    0.880563    0.880563
 549  -0.45073   0.00000    0.868409    0.868409
 550  -0.44972   0.00000    0.856062    0.856062
 551  -0.44872   0.00000    0.843530    0.843530
 552  -0.44772   0.00000    0.830820    0.830820
 553  -0.44672   0.00000    0.817941    0.817941
 554  -0.44572   0.00000    0.804904    0.804904
 555  -0.44472   0.00000    0.791718    0.791718
 556  -0.44372   0.00000    0.778396    0.778396
 557  -0.44272   0.00000    0.764951    0.764951
 558  -0.44172   0.00000    0.751394    0.751394
 559  -0.44072   0.00000    0.737742    0.737742
 560  -0.43972   0.00000    0.724008    0.724008
 561  -0.43872   0.00000    0.710208    0.710208
 562  -0.43772   0.00000    0.696358    0.696358
 563  -0.43672   0.00000    0.682475    0.682475
 564  -0.43572   0.00000    0.668576    0.668576
 565  -0.43472   0.00000    0.654679    0.654679
 566  -0.43372   0.00000    0.640800    0.640800
 567  -0.43272   0.00000    0.626959    0.626959
 568  -0.43172   0.00000    0.613173    0.613173
 569  -0.43072   0.00000    0.599461    0.599461
 570  -0.42971   0.00000    0.585840    0.585840
 571  -0.42871   0.00000    0.572329    0.572329
 572  -0.42771   0.00000    0.558945    0.558945
 573  -0.42671   0.00000    0.545706    0.545706
